Hybridization REF	TCGA-3L-AA1B-01A-11R-A37K-07	TCGA-4N-A93T-01A-11R-A37K-07	TCGA-4T-AA8H-01A-11R-A41B-07	TCGA-5M-AAT4-01A-11R-A41B-07	TCGA-5M-AAT5-01A-21R-A41B-07	TCGA-5M-AAT6-01A-11R-A41B-07	TCGA-5M-AATA-01A-31R-A41B-07	TCGA-5M-AATE-01A-11R-A41B-07	TCGA-A6-2671-11A-01R-A32Z-07	TCGA-A6-2675-11A-01R-1723-07	TCGA-A6-2675-01A-02R-1723-07	TCGA-A6-2678-11A-01R-A32Z-07	TCGA-A6-2679-11A-01R-A32Z-07	TCGA-A6-2680-11A-01R-A32Z-07	TCGA-A6-2682-11A-01R-A32Z-07	TCGA-A6-2682-01A-01R-1410-07	TCGA-A6-2683-11A-01R-A32Z-07	TCGA-A6-2684-11A-01R-A32Z-07	TCGA-A6-2684-01A-01R-1410-07	TCGA-A6-2685-11A-01R-A32Z-07	TCGA-A6-2685-01A-01R-1410-07	TCGA-A6-2686-11A-01R-A32Z-07	TCGA-A6-2686-01A-01R-A32Z-07	TCGA-A6-4105-01A-02R-1774-07	TCGA-A6-5656-01A-21R-1839-07	TCGA-A6-5657-01A-01R-A32Z-07	TCGA-A6-5659-11A-01R-1653-07	TCGA-A6-5659-01A-01R-1653-07	TCGA-A6-5660-01A-01R-1653-07	TCGA-A6-5661-01A-01R-1653-07	TCGA-A6-5662-11A-01R-1653-07	TCGA-A6-5662-01A-01R-1653-07	TCGA-A6-5664-01A-21R-1839-07	TCGA-A6-5665-11A-01R-1653-07	TCGA-A6-5665-01A-01R-1653-07	TCGA-A6-5666-01A-01R-1653-07	TCGA-A6-5667-11A-01R-1723-07	TCGA-A6-5667-01A-21R-1723-07	TCGA-A6-6137-01A-11R-1774-07	TCGA-A6-6138-01A-11R-1774-07	TCGA-A6-6140-01A-11R-1774-07	TCGA-A6-6141-01A-11R-1774-07	TCGA-A6-6142-01A-11R-1774-07	TCGA-A6-6648-01A-11R-1774-07	TCGA-A6-6649-01A-11R-1774-07	TCGA-A6-6650-01A-11R-1774-07	TCGA-A6-6651-01A-21R-1839-07	TCGA-A6-6652-01A-11R-1774-07	TCGA-A6-6653-01A-11R-1774-07	TCGA-A6-6654-01A-21R-1839-07	TCGA-A6-6780-01A-11R-1839-07	TCGA-A6-6781-01A-22R-1928-07	TCGA-A6-6782-01A-11R-1839-07	TCGA-A6-A565-01A-31R-A28H-07	TCGA-A6-A566-01A-11R-A28H-07	TCGA-A6-A567-01A-31R-A28H-07	TCGA-A6-A56B-01A-31R-A28H-07	TCGA-A6-A5ZU-01A-11R-A28H-07	TCGA-AA-3489-11A-01R-1839-07	TCGA-AA-3489-01A-21R-1839-07	TCGA-AA-3492-01A-01R-1410-07	TCGA-AA-3495-01A-01R-1410-07	TCGA-AA-3496-11A-01R-1839-07	TCGA-AA-3496-01A-21R-1839-07	TCGA-AA-3502-01A-01R-1410-07	TCGA-AA-3506-01A-01R-1410-07	TCGA-AA-3509-01A-01R-1410-07	TCGA-AA-3511-11A-01R-1839-07	TCGA-AA-3511-01A-21R-1839-07	TCGA-AA-3514-11A-01R-A32Z-07	TCGA-AA-3516-11A-01R-A32Z-07	TCGA-AA-3517-11A-01R-A32Z-07	TCGA-AA-3518-11A-01R-1672-07	TCGA-AA-3520-11A-01R-A32Z-07	TCGA-AA-3522-11A-01R-A32Z-07	TCGA-AA-3525-11A-01R-A32Z-07	TCGA-AA-3526-01A-02R-A32Z-07	TCGA-AA-3527-11A-01R-A32Z-07	TCGA-AA-3531-11A-01R-A32Z-07	TCGA-AA-3534-11A-01R-A32Z-07	TCGA-AA-3655-11A-01R-1723-07	TCGA-AA-3655-01A-02R-1723-07	TCGA-AA-3660-11A-01R-1723-07	TCGA-AA-3660-01A-01R-1723-07	TCGA-AA-3662-11A-01R-1723-07	TCGA-AA-3662-01A-01R-1723-07	TCGA-AA-3663-11A-01R-1723-07	TCGA-AA-3663-01A-01R-1723-07	TCGA-AA-3675-01A-02R-0905-07	TCGA-AA-3685-01A-02R-A32Z-07	TCGA-AA-3697-11A-01R-1723-07	TCGA-AA-3697-01A-01R-1723-07	TCGA-AA-3712-11A-01R-1723-07	TCGA-AA-3712-01A-21R-1723-07	TCGA-AA-3713-11A-01R-1723-07	TCGA-AA-3713-01A-21R-1723-07	TCGA-AA-A01P-01A-21R-A083-07	TCGA-AA-A01X-01A-21R-A083-07	TCGA-AA-A01Z-01A-11R-A083-07	TCGA-AA-A02K-01A-03R-A32Y-07	TCGA-AA-A02Y-01A-43R-A32Y-07	TCGA-AD-5900-01A-11R-1653-07	TCGA-AD-6548-01A-11R-1839-07	TCGA-AD-6888-01A-11R-1928-07	TCGA-AD-6889-01A-11R-1928-07	TCGA-AD-6890-01A-11R-1928-07	TCGA-AD-6895-01A-11R-1928-07	TCGA-AD-6899-01A-11R-1928-07	TCGA-AD-6901-01A-11R-1928-07	TCGA-AD-6963-01A-11R-1928-07	TCGA-AD-6964-01A-11R-1928-07	TCGA-AD-6965-01A-11R-1928-07	TCGA-AD-A5EJ-01A-11R-A28H-07	TCGA-AD-A5EK-01A-11R-A28H-07	TCGA-AM-5820-01A-01R-1653-07	TCGA-AM-5821-01A-01R-1653-07	TCGA-AU-3779-01A-01R-1723-07	TCGA-AU-6004-01A-11R-1723-07	TCGA-AY-5543-01A-01R-1653-07	TCGA-AY-6196-01A-11R-1723-07	TCGA-AY-6197-01A-11R-1723-07	TCGA-AY-6386-01A-21R-1723-07	TCGA-AY-A54L-01A-11R-A28H-07	TCGA-AY-A69D-01A-11R-A37K-07	TCGA-AY-A71X-01A-12R-A37K-07	TCGA-AY-A8YK-01A-11R-A41B-07	TCGA-AZ-4313-01A-01R-1410-07	TCGA-AZ-4315-01A-01R-1410-07	TCGA-AZ-4323-01A-21R-1839-07	TCGA-AZ-4614-01A-01R-1410-07	TCGA-AZ-4615-01A-01R-1410-07	TCGA-AZ-4616-01A-21R-1839-07	TCGA-AZ-4682-01B-01R-A32Z-07	TCGA-AZ-4684-01A-01R-1410-07	TCGA-AZ-5403-01A-01R-1653-07	TCGA-AZ-5407-01A-01R-1723-07	TCGA-AZ-6598-11A-01R-1774-07	TCGA-AZ-6598-01A-11R-1774-07	TCGA-AZ-6599-11A-01R-1774-07	TCGA-AZ-6599-01A-11R-1774-07	TCGA-AZ-6600-11A-01R-1774-07	TCGA-AZ-6600-01A-11R-1774-07	TCGA-AZ-6601-11A-01R-1774-07	TCGA-AZ-6601-01A-11R-1774-07	TCGA-AZ-6603-11A-02R-1839-07	TCGA-AZ-6603-01A-11R-1839-07	TCGA-AZ-6605-11A-01R-1839-07	TCGA-AZ-6605-01A-11R-1839-07	TCGA-AZ-6606-01A-11R-1839-07	TCGA-AZ-6607-01A-11R-1839-07	TCGA-AZ-6608-01A-11R-1839-07	TCGA-CA-5254-01A-21R-1839-07	TCGA-CA-5255-01A-11R-1839-07	TCGA-CA-5256-01A-01R-1410-07	TCGA-CA-5796-01A-01R-1653-07	TCGA-CA-5797-01A-01R-1653-07	TCGA-CA-6715-01A-21R-1839-07	TCGA-CA-6716-01A-11R-1839-07	TCGA-CA-6717-01A-11R-1839-07	TCGA-CA-6718-01A-11R-1839-07	TCGA-CA-6719-01A-11R-1839-07	TCGA-CK-4947-01B-11R-1653-07	TCGA-CK-4948-01B-11R-1653-07	TCGA-CK-4950-01A-01R-1723-07	TCGA-CK-4951-01A-01R-1410-07	TCGA-CK-4952-01A-01R-1723-07	TCGA-CK-5912-01A-11R-1653-07	TCGA-CK-5913-01A-11R-1653-07	TCGA-CK-5914-01A-11R-1653-07	TCGA-CK-5915-01A-11R-1653-07	TCGA-CK-5916-01A-11R-1653-07	TCGA-CK-6746-01A-11R-1839-07	TCGA-CK-6747-01A-11R-1839-07	TCGA-CK-6748-01A-11R-1839-07	TCGA-CK-6751-01A-11R-1839-07	TCGA-CM-4743-01A-01R-1723-07	TCGA-CM-4744-01A-01R-A32Z-07	TCGA-CM-4747-01A-01R-1410-07	TCGA-CM-4751-01A-02R-1839-07	TCGA-CM-5344-01A-21R-1723-07	TCGA-CM-5348-01A-21R-1723-07	TCGA-CM-5349-01A-21R-1723-07	TCGA-CM-5860-01A-01R-1653-07	TCGA-CM-5861-01A-01R-1653-07	TCGA-CM-5862-01A-01R-1653-07	TCGA-CM-5863-01A-21R-1839-07	TCGA-CM-5864-01A-01R-1653-07	TCGA-CM-5868-01A-01R-1653-07	TCGA-CM-6161-01A-11R-1653-07	TCGA-CM-6162-01A-11R-1653-07	TCGA-CM-6163-01A-11R-1653-07	TCGA-CM-6164-01A-11R-1653-07	TCGA-CM-6165-01A-11R-1653-07	TCGA-CM-6166-01A-11R-1653-07	TCGA-CM-6167-01A-11R-1653-07	TCGA-CM-6168-01A-11R-1653-07	TCGA-CM-6169-01A-11R-1653-07	TCGA-CM-6170-01A-11R-1653-07	TCGA-CM-6171-01A-11R-1653-07	TCGA-CM-6172-01A-11R-1653-07	TCGA-CM-6674-01A-11R-1839-07	TCGA-CM-6675-01A-11R-1839-07	TCGA-CM-6676-01A-11R-1839-07	TCGA-CM-6677-01A-11R-1839-07	TCGA-CM-6678-01A-11R-1839-07	TCGA-CM-6679-01A-11R-1839-07	TCGA-CM-6680-01A-11R-1839-07	TCGA-D5-5537-01A-21R-1928-07	TCGA-D5-5538-01A-01R-1653-07	TCGA-D5-5539-01A-01R-1653-07	TCGA-D5-5540-01A-01R-1653-07	TCGA-D5-5541-01A-01R-1653-07	TCGA-D5-6529-01A-11R-1774-07	TCGA-D5-6530-01A-11R-1723-07	TCGA-D5-6531-01A-11R-1723-07	TCGA-D5-6532-01A-11R-1723-07	TCGA-D5-6533-01A-11R-1723-07	TCGA-D5-6534-01A-21R-1928-07	TCGA-D5-6535-01A-11R-1723-07	TCGA-D5-6536-01A-11R-1723-07	TCGA-D5-6537-01A-11R-1723-07	TCGA-D5-6538-01A-11R-1723-07	TCGA-D5-6539-01A-11R-1723-07	TCGA-D5-6540-01A-11R-1723-07	TCGA-D5-6541-01A-11R-1723-07	TCGA-D5-6898-01A-11R-1928-07	TCGA-D5-6920-01A-11R-1928-07	TCGA-D5-6922-01A-11R-1928-07	TCGA-D5-6923-01A-11R-A32Z-07	TCGA-D5-6924-01A-11R-1928-07	TCGA-D5-6926-01A-11R-1928-07	TCGA-D5-6927-01A-21R-1928-07	TCGA-D5-6928-01A-11R-1928-07	TCGA-D5-6929-01A-31R-1928-07	TCGA-D5-6930-01A-11R-1928-07	TCGA-D5-6931-01A-11R-1928-07	TCGA-D5-6932-01A-11R-1928-07	TCGA-D5-7000-01A-11R-A32Z-07	TCGA-DM-A0X9-01A-11R-A155-07	TCGA-DM-A0XD-01A-12R-A155-07	TCGA-DM-A0XF-01A-11R-A155-07	TCGA-DM-A1D0-01A-11R-A155-07	TCGA-DM-A1D4-01A-21R-A155-07	TCGA-DM-A1D6-01A-21R-A155-07	TCGA-DM-A1D7-01A-11R-A155-07	TCGA-DM-A1D8-01A-11R-A155-07	TCGA-DM-A1D9-01A-11R-A155-07	TCGA-DM-A1DA-01A-11R-A155-07	TCGA-DM-A1DB-01A-11R-A155-07	TCGA-DM-A1HA-01A-11R-A155-07	TCGA-DM-A1HB-01A-21R-A180-07	TCGA-DM-A280-01A-12R-A16W-07	TCGA-DM-A282-01A-12R-A16W-07	TCGA-DM-A285-01A-11R-A16W-07	TCGA-DM-A288-01A-11R-A16W-07	TCGA-DM-A28A-01A-21R-A32Y-07	TCGA-DM-A28C-01A-11R-A32Y-07	TCGA-DM-A28E-01A-11R-A32Y-07	TCGA-DM-A28F-01A-11R-A32Y-07	TCGA-DM-A28G-01A-11R-A16W-07	TCGA-DM-A28H-01A-11R-A16W-07	TCGA-DM-A28K-01A-21R-A32Y-07	TCGA-DM-A28M-01A-12R-A16W-07	TCGA-F4-6459-01A-11R-1774-07	TCGA-F4-6460-01A-11R-1774-07	TCGA-F4-6461-01A-11R-1774-07	TCGA-F4-6463-01A-11R-1723-07	TCGA-F4-6569-01A-11R-1774-07	TCGA-F4-6570-01A-11R-1774-07	TCGA-F4-6703-01A-11R-1839-07	TCGA-F4-6704-11A-01R-1839-07	TCGA-F4-6704-01A-11R-1839-07	TCGA-F4-6805-01A-11R-1839-07	TCGA-F4-6806-01A-11R-1839-07	TCGA-F4-6807-01A-11R-1839-07	TCGA-F4-6808-01A-11R-1839-07	TCGA-F4-6809-01A-11R-1839-07	TCGA-F4-6854-01A-11R-1928-07	TCGA-F4-6855-01A-11R-1928-07	TCGA-F4-6856-01A-11R-1928-07	TCGA-G4-6293-01A-11R-1723-07	TCGA-G4-6294-01A-11R-1774-07	TCGA-G4-6295-01A-11R-1723-07	TCGA-G4-6297-01A-11R-1723-07	TCGA-G4-6298-01A-11R-1723-07	TCGA-G4-6299-01A-11R-1774-07	TCGA-G4-6302-01A-11R-1723-07	TCGA-G4-6303-01A-11R-1774-07	TCGA-G4-6304-01A-11R-1928-07	TCGA-G4-6306-01A-11R-1774-07	TCGA-G4-6307-01A-11R-1723-07	TCGA-G4-6309-01A-21R-1839-07	TCGA-G4-6310-01A-11R-1723-07	TCGA-G4-6311-01A-11R-1723-07	TCGA-G4-6314-01A-11R-1723-07	TCGA-G4-6315-01A-11R-1723-07	TCGA-G4-6317-01A-11R-1723-07	TCGA-G4-6317-02A-11R-2066-07	TCGA-G4-6320-01A-11R-1723-07	TCGA-G4-6321-01A-11R-1723-07	TCGA-G4-6322-01A-11R-1723-07	TCGA-G4-6323-01A-11R-1723-07	TCGA-G4-6586-01A-11R-1774-07	TCGA-G4-6588-01A-11R-1774-07	TCGA-G4-6625-01A-21R-1774-07	TCGA-G4-6626-01A-11R-1774-07	TCGA-G4-6627-01A-11R-1774-07	TCGA-G4-6628-01A-11R-1839-07	TCGA-NH-A50T-01A-11R-A28H-07	TCGA-NH-A50U-01A-33R-A37K-07	TCGA-NH-A50V-01A-11R-A28H-07	TCGA-NH-A5IV-01A-42R-A37K-07	TCGA-NH-A6GA-01A-11R-A37K-07	TCGA-NH-A6GB-01A-11R-A37K-07	TCGA-NH-A6GC-01A-12R-A41B-07	TCGA-NH-A8F7-06A-31R-A41B-07	TCGA-NH-A8F7-01A-11R-A41B-07	TCGA-NH-A8F8-01A-72R-A41B-07	TCGA-QG-A5YV-01A-11R-A28H-07	TCGA-QG-A5YW-01A-11R-A28H-07	TCGA-QG-A5YX-01A-11R-A28H-07	TCGA-QG-A5Z1-01A-11R-A28H-07	TCGA-QG-A5Z2-01A-11R-A28H-07	TCGA-QL-A97D-01A-12R-A41B-07	TCGA-RU-A8FL-01A-11R-A37K-07	TCGA-SS-A7HO-01A-21R-A37K-07	TCGA-T9-A92H-01A-11R-A37K-07	TCGA-WS-AB45-01A-11R-A41B-07	TCGA-AF-2687-01A-02R-1736-07	TCGA-AF-2689-11A-01R-A32Z-07	TCGA-AF-2690-01A-02R-1736-07	TCGA-AF-2691-11A-01R-A32Z-07	TCGA-AF-2692-11A-01R-A32Z-07	TCGA-AF-2693-01A-02R-1736-07	TCGA-AF-3911-01A-01R-1736-07	TCGA-AF-4110-01A-02R-1736-07	TCGA-AF-5654-11A-11R-1660-07	TCGA-AF-5654-01A-01R-1660-07	TCGA-AF-6136-01A-11R-1830-07	TCGA-AF-6655-01A-11R-1830-07	TCGA-AF-6672-01A-11R-1830-07	TCGA-AF-A56K-01A-32R-A39D-07	TCGA-AF-A56L-01A-31R-A39D-07	TCGA-AF-A56N-01A-12R-A39D-07	TCGA-AG-3591-01A-01R-1736-07	TCGA-AG-3592-01A-02R-1736-07	TCGA-AG-3725-11A-01R-1736-07	TCGA-AG-3725-01A-11R-1736-07	TCGA-AG-3731-11A-01R-1736-07	TCGA-AG-3731-01A-11R-1736-07	TCGA-AG-3732-11A-01R-1660-07	TCGA-AG-3732-01A-11R-1660-07	TCGA-AG-3742-11A-01R-1660-07	TCGA-AG-3742-01A-11R-1660-07	TCGA-AG-3902-01A-01R-A32Z-07	TCGA-AG-4021-01A-01R-1736-07	TCGA-AG-4022-01A-01R-1736-07	TCGA-AH-6544-01A-11R-1830-07	TCGA-AH-6547-01A-11R-1830-07	TCGA-AH-6549-01A-11R-1830-07	TCGA-AH-6643-11A-01R-1830-07	TCGA-AH-6643-01A-11R-1830-07	TCGA-AH-6644-01A-21R-1830-07	TCGA-AH-6897-01A-11R-1928-07	TCGA-AH-6903-01A-11R-1928-07	TCGA-BM-6198-01A-11R-1736-07	TCGA-CI-6619-01B-11R-1830-07	TCGA-CI-6620-01A-11R-1830-07	TCGA-CI-6621-01A-11R-1830-07	TCGA-CI-6622-01A-11R-1830-07	TCGA-CI-6623-01B-11R-1830-07	TCGA-CI-6624-01C-11R-1830-07	TCGA-CL-4957-01A-01R-1736-07	TCGA-CL-5917-01A-11R-1660-07	TCGA-CL-5918-01A-11R-1660-07	TCGA-DC-4745-01A-01R-A32Z-07	TCGA-DC-4749-01A-01R-1736-07	TCGA-DC-5337-01A-01R-1660-07	TCGA-DC-5869-01A-01R-1660-07	TCGA-DC-6154-01A-31R-1928-07	TCGA-DC-6155-01A-11R-1660-07	TCGA-DC-6156-01A-11R-1660-07	TCGA-DC-6157-01A-11R-1660-07	TCGA-DC-6158-01A-11R-1660-07	TCGA-DC-6160-01A-11R-1660-07	TCGA-DC-6681-01A-11R-A32Z-07	TCGA-DC-6682-01A-11R-1830-07	TCGA-DC-6683-01A-11R-1830-07	TCGA-DT-5265-01A-21R-1830-07	TCGA-DY-A0XA-01A-11R-A155-07	TCGA-DY-A1DC-01A-31R-A155-07	TCGA-DY-A1DD-01A-21R-A155-07	TCGA-DY-A1DE-01A-11R-A155-07	TCGA-DY-A1DF-01A-11R-A155-07	TCGA-DY-A1DG-01A-11R-A32Y-07	TCGA-DY-A1H8-01A-21R-A155-07	TCGA-EF-5830-01A-01R-1660-07	TCGA-EF-5831-01A-01R-1660-07	TCGA-EI-6506-01A-11R-1736-07	TCGA-EI-6507-01A-11R-1736-07	TCGA-EI-6508-01A-11R-1736-07	TCGA-EI-6509-01A-11R-1736-07	TCGA-EI-6510-01A-11R-1736-07	TCGA-EI-6511-01A-11R-1736-07	TCGA-EI-6512-01A-11R-1736-07	TCGA-EI-6513-01A-21R-1736-07	TCGA-EI-6514-01A-11R-1736-07	TCGA-EI-6881-01A-11R-A32Z-07	TCGA-EI-6882-01A-11R-1928-07	TCGA-EI-6883-01A-31R-1928-07	TCGA-EI-6884-01A-11R-1928-07	TCGA-EI-6885-01A-11R-1928-07	TCGA-EI-6917-01A-11R-1928-07	TCGA-EI-7002-01A-11R-1928-07	TCGA-EI-7004-01A-11R-1928-07	TCGA-F5-6464-01A-11R-1736-07	TCGA-F5-6465-01A-11R-1736-07	TCGA-F5-6571-01A-12R-1830-07	TCGA-F5-6702-01A-11R-1830-07	TCGA-F5-6810-01A-11R-1830-07	TCGA-F5-6811-01A-11R-1830-07	TCGA-F5-6812-01A-11R-1830-07	TCGA-F5-6813-01A-11R-1830-07	TCGA-F5-6814-01A-31R-1928-07	TCGA-F5-6861-01A-11R-1928-07	TCGA-F5-6863-01A-11R-1928-07	TCGA-F5-6864-01A-11R-1928-07	TCGA-G5-6233-01A-11R-1736-07	TCGA-G5-6235-01A-11R-1736-07	TCGA-G5-6572-01A-11R-1830-07	TCGA-G5-6572-02A-12R-1830-07	TCGA-G5-6641-01A-11R-A32Z-07
AREG|374	2236.4603	196.4199	548.3458	3020.6540	3450.4206	293.3374	7029.0258	1042.7643	508.5954	221.4166	335.5361	416.0534	344.8788	101.2356	484.7016	1371.2521	103.7184	346.9714	958.0028	633.6401	2086.5266	194.0330	315.4559	3554.0177	2950.7743	3499.6604	796.6388	4606.0289	938.5739	1683.8657	769.7882	906.4935	1449.1535	803.6576	550.7161	4853.7952	1649.1270	1629.2528	1537.7870	4395.3804	1067.9147	537.5980	2995.7646	1550.1906	310.2926	1476.9529	1549.1572	4039.9298	208.4017	306.4923	579.3376	356.7671	2156.0847	826.9871	436.4811	1259.8914	5502.9727	1126.0448	538.5488	3119.4992	590.2840	1764.4316	180.3892	134.1266	114.9758	676.9300	86.2594	324.3222	2782.2004	152.7027	496.6919	188.0473	113.7516	227.8086	135.7546	185.1852	2838.7540	171.3886	619.8852	87.9722	118.5366	1735.2805	165.8206	894.6860	113.1105	1693.1646	173.0568	545.6044	456.5567	2717.1180	1289.6104	3280.4954	390.7410	1750.1845	537.9130	1663.1760	76.9932	802.3364	1778.9700	1181.7497	529.8155	147.3029	3463.1805	1257.7052	835.1254	3067.3759	1217.5410	850.9427	728.1656	1782.7308	73.9621	1083.6777	271.4425	9383.9080	1983.7161	4225.5302	1069.5856	774.4616	3906.9401	104.4418	1625.1022	839.8085	5585.2417	2922.8447	299.0008	2317.7570	428.3688	814.4956	87.8183	191.1765	111.6476	711.0115	5147.5376	2886.8574	2140.6756	650.1429	206.9019	5.3996	112.1708	135.5241	985.0287	527.3653	147.4490	152.3207	130.5263	1830.1490	19.2190	939.9606	815.0535	1831.9177	873.4694	47.7318	1253.0522	1416.4575	576.9968	3032.3781	5422.3947	1138.8565	375.5065	350.3135	1249.4205	2250.6340	1516.4474	1252.9914	270.2703	418.7474	30.9381	312.1582	2765.8971	644.7602	308.6103	309.7628	1402.8785	1488.3154	1054.9228	1864.8817	856.4665	1342.4723	1289.3053	2666.5023	649.0344	625.7773	2167.7457	245.9364	818.3007	1142.5824	792.9155	920.0717	2782.0128	1878.1588	1129.1646	3802.7438	1159.0350	4167.6647	156.8627	3055.4034	1234.6194	1634.5114	395.4561	129.8671	270.3160	766.3831	9600.4292	2115.0982	630.9835	568.2715	469.4705	543.3626	1394.9351	492.7775	9086.2069	2484.5996	142.1997	239.8307	2128.3982	3004.8330	2195.6224	294.8480	709.2924	66.1571	699.8497	99.2144	454.9451	938.6654	510.7892	3200.7937	1850.7874	1337.7734	3638.4754	3845.2125	786.1099	2611.1973	43.0153	1204.6128	283.4812	497.6614	3257.4715	308.5367	856.4086	368.3903	6840.3031	373.0846	887.0770	350.9812	721.0727	4467.7899	7584.1060	651.6067	4316.5591	999.4011	917.5902	772.0891	3916.7734	1691.9850	712.8657	439.4259	4258.0379	273.4621	4333.1301	1177.5229	1618.5771	154.5643	689.4545	1098.6758	687.6955	1485.7939	981.5000	543.8290	181.8507	189.4777	1072.8411	16.1796	1041.6959	466.8453	1730.6101	4539.9645	1343.2203	1741.9859	458.8447	117.4125	718.9820	333.2175	2833.6776	759.8274	2271.7149	331.6652	303.1826	805.2998	277.7293	728.3603	1217.6524	1100.2265	446.1078	1826.8625	976.8792	3209.7686	4930.0928	1696.0838	188.1157	2553.3597	405.7327	553.7914	239.4726	126.6900	1965.0794	4691.6667	1908.3558	150.9121	1015.4813	153.4255	665.4429	121.8673	411.4771	1177.2699	76.9231	109.2632	2670.0875	810.2190	800.9446	700.5492	365.7938	382.6028	294.4806	1815.3047	2226.6122	535.6908	3986.1170	374.9334	1878.2461	771.9090	689.1126	1088.4396	2070.3183	1125.1758	4104.0699	375.0650	436.4937	1183.3515	126.2563	3724.9576	681.8882	1848.5122	2720.0000	5128.5888	649.0768	2090.9965	220.2008	323.4797	986.3843	2726.1780	34.5452	341.0431	263.7540	6597.1680	4819.2147	6129.0443	1071.6497	779.7420	1618.1102	2901.3163	907.9022	232.6265	5778.9757	5102.0946	1905.7729	616.9446	3092.3419	317.3049	2784.9690	1721.0682	957.6271	2191.2442	1831.3822	831.9244	3277.6177	2643.2482	1082.6702	738.7463	7235.8900	1077.5945	1842.4493	993.0738	4333.3333	1554.4206	327.5839	3332.5788	9422.6125	3803.7852	163.3065	854.9007	5694.7518	1775.4850	567.7166	411.9458	2447.7685	1929.6132	4289.3939	559.5732	1792.7704	524.2291	4433.2252	159.5598	111.7747	1834.2285	499.7829	2412.2227	3823.1615	1513.3379	511.7210	2910.9069	1017.8971	4950.2659	703.2596	1342.3691	119.9134	888.1519	661.2618	332.7860	453.5316	3507.2410	413.0639	195.1799	118.8292	1289.7727	790.6592	1084.0149	95.7608	391.2423	1569.1362	1048.0614	194.2321	458.2989
